t,u,Wa,Wb,pH
755,13,-0.000280380496367034,0.000556074402489146,6.35844965420826
760,13,-0.000276903928521516,0.000556709658100904,6.34664554264736
765,13,-0.000273600602204346,0.000557313258166744,6.33545416248831
770,13,-0.000270461884583235,0.000557886780120331,6.3248391287615
775,13,-0.000267479573010243,0.000558431722789923,6.31476696371507
780,13,-0.00026464587358517,0.000558949510315381,6.30520676049818
785,13,-0.000261953380787176,0.00055944149586997,6.29612989731968
790,13,-0.000259395058121368,0.00055990896519672,6.28750979331071
795,13,-0.0002569642197298,0.000560353139968547,6.27932169901503
800,13,-0.000254654512918811,0.000560775180980946,6.27154251576552
805,13,-0.000252459901557055,0.000561176191185589,6.26415063926147
810,13,-0.00025037465030082,0.000561557218572746,6.25712582350393
815,13,-0.000248393309605423,0.00056191925891008,6.25044906192271
820,13,-0.000246510701483501,0.000562263258344964,6.2441024830743
825,13,-0.000244721905972985,0.000562590115877116,6.23806925873314
830,13,-0.000243022248279394,0.000562900685708024,6.23233352255986
835,13,-0.00024140728655884,0.000563195779473296,6.22688029782657
840,13,-0.000239872800309821,0.000563476168363768,6.22169543292297
845,13,-0.000238414779343465,0.000563742585140917,6.21676554356879
850,13,-0.000237029413303404,0.000563995726051837,6.21207796082506
855,13,-0.000235713081707877,0.0005642362526488,6.20762068413632
860,13,-0.000234462344488054,0.000564464793518138,6.2033823387517
865,13,-0.000233273932997845,0.000564681945922976,6.19935213697062
870,13,-0.000232144741471697,0.000564888277364101,6.1955198427402
875,13,-0.000231071818908066,0.000565084327063062,6.19187573920066
880,13,-0.000230052361357339,0.00056527060737135,6.18841059883285
885,13,-0.00022908370459406,0.000565447605109374,6.18511565591101
890,13,-0.000228163317154314,0.000565615782838695,6.18198258100572
895,13,-0.000227288793720051,0.000565775580070884,6.17900345731683
900,13,-0.000226457848833097,0.000565927414416122,6.17617075864653
905,13,-0.000225668310922386,0.000566071682674578,6.17347732884762
910,13,-0.000224918116628834,0.000566208761873393,6.17091636260435
915,13,-0.000224205305413003,0.000566339010251996,6.16848138742114
920,13,-0.000223528014431477,0.000566462768198317,6.16616624671065
925,13,-0.000222884473668555,0.00056658035913835,6.1639650838859
930,13,-0.000222273001310531,0.000566692090381384,6.16187232737303
935,13,-0.000221691999350482,0.000566798253923119,6.15988267647081
940,13,-0.000221139949412084,0.000566899127208762,6.15799108799183
945,13,-0.000220615408781516,0.000566994973858093,6.15619276362744
950,13,-0.000220117006637108,0.000567086044354404,6.15448313798492
955,13,-0.000219643440466876,0.000567172576699103,6.15285786725071
960,13,-0.00021919347266456,0.000567254797033707,6.15131281843824
965,13,-0.0002187659272953,0.00056733292023083,6.14984405918302
970,13,-0.000218359687022474,0.000567407150455725,6.14844784805119
975,13,-0.000217973690187678,0.000567477681699848,6.14712062533061
980,13,-0.000217606928036217,0.000567544698287831,6.14585900427665
985,13,-0.000217258442080844,0.000567608375359186,6.14465976278666
990,13,-0.000216927321596877,0.000567668879326016,6.14351983547975
995,13,-0.000216612701242136,0.00056772636830791,6.14243630615975
1000,13,-0.000216313758795471,0.000567780992545168,6.14140640064132
1005,13,-0.000216029713007997,0.000567832894791437,6.14042747992028
1010,13,-0.000215759821561393,0.00056788221068678,6.13949703367065
1015,13,-0.000215503379127946,0.000567929069112152,6.13861267405203
1020,13,-0.000215259715527267,0.000567973592526218,6.13777212981188
1025,13,-0.000215028193974855,0.000568015897285379,6.13697324066839
1030,13,-0.000214808209417942,0.00056805609394786,6.13621395196013
1035,13,-0.000214599186954262,0.000568094287562637,6.13549230954993
1040,13,-0.000214400580329614,0.000568130577943969,6.13480645497054
1045,13,-0.0002142118705103,0.000568165059932252,6.13415462080091
1050,13,-0.000214032564326688,0.000568197823641871,6.13353512626195
1055,13,-0.000213862193184378,0.000568228954696706,6.13294637302161
1060,13,-0.00021370031183959,0.000568258534453893,6.1323868411994
1065,13,-0.000213546497235573,0.000568286640216448,6.13185508556097
1070,13,-0.000213400347396999,0.000568313345435284,6.13134973189402
1075,13,-0.00021326148037945,0.000568338719901167,6.13086947355691
1080,13,-0.000213129533271256,0.000568362829927106,6.13041306819204
1085,13,-0.000213004161245069,0.000568385738521655,6.12997933459627
1090,13,-0.000212885036656698,0.000568407505553574,6.12956714974103
1095,13,-0.000212771848188854,0.000568428187908292,6.12917544593519
1099.99999999999,13,-0.000212664300037562,0.000568447839636571,6.128803208124
1100,12,-0.000212664300037561,0.000568447839636571,6.128803208124
1100.00000000001,12,-0.000212664300037547,0.000568447839636574,6.12880320812395
1105,12,-0.00020786593612643,0.000569324613514809,6.11214054041163
1110,12,-0.00020329907279781,0.000570159086794905,6.09617394308555
1115,12,-0.000198952541136486,0.000570953300300209,6.08086916184493
1120,12,-0.000194815711079738,0.000571709196393052,6.06619479151806
1125,12,-0.000190878465420011,0.000572428623725074,6.05212189856797
1130,12,-0.000187131175061841,0.000573113341758359,6.03862370229823
1135,12,-0.00018356467547253,0.000573765025068456,6.02567530473768
1140,12,-0.000180170244268974,0.000574385267439788,6.01325346111691
1145,12,-0.000176939579885834,0.000574975585763482,6.00133638436073
1150,12,-0.00017386478127287,0.00057553742374714,5.98990357821212
1155,12,-0.000170938328571803,0.000576072155445635,5.97893569454855
1160,12,-0.000168153064725425,0.000576581088621554,5.96841441120774
1165,12,-0.000165502177973996,0.00057706546794352,5.95832232724882
1170,12,-0.000162979185196115,0.000577526478030208,5.94864287306906
1175,12,-0.000160577916053326,0.000577965246347494,5.93936023319979
1180,12,-0.00015829249789967,0.000578382845965841,5.93045927993705
1185,12,-0.000156117341419296,0.000578780298184638,5.92192551623739
1190,12,-0.00015404712695699,0.000579158575029937,5.91374502653839
1195,12,-0.000152076791508203,0.000579518601631683,5.90590443435552
1200,12,-0.000150201516336749,0.000579861258486247,5.89839086566929
1205,12,-0.000148416715189901,0.000580187383609807,5.89119191725421
1210,12,-0.000146718023082054,0.00058049777458784,5.88429562921862
1215,12,-0.000145101285619531,0.000580793190525722,5.87769046112523
1220,12,-0.000143562548840424,0.00058107435390524,5.87136527114877
1225,12,-0.000142098049544611,0.000581341952351512,5.8653092978026
1230,12,-0.000140704206090321,0.000581596640314682,5.85951214383053
1235,12,-0.00013937760963471,0.000581839040670467,5.85396376191726
1240,12,-0.000138115015797059,0.000582069746243487,5.84865444191966
1245,12,-0.000136913336724171,0.000582289321257106,5.84357479936422
1250,12,-0.000135769633538588,0.000582498302713317,5.83871576499342
1255,12,-0.000134681109151152,0.000582697201706058,5.83406857517644
1260,12,-0.000133645101420317,0.000582886504671168,5.82962476302802
1265,12,-0.000132659076641509,0.000583066674576028,5.82537615010428
1270,12,-0.000131720623350585,0.000583238152051824,5.8213148385656
1275,12,-0.000130827446426259,0.000583401356471163,5.8174332037156
1280,12,-0.000129977361477052,0.000583556686973716,5.81372388684113
1285,12,-0.000129168289499051,0.000583704523442368,5.81017978829246
1290,12,-0.000128398251791412,0.000583845227432274,5.80679406075433
1295,12,-0.000127665365117162,0.000583979143055097,5.80356010266925
1300,12,-0.000126967837097476,0.000584106597820581,5.80047155178255
1305,12,-0.000126303961828158,0.000584227903437522,5.79752227878646
1310,12,-0.000125672115707609,0.000584343356576097,5.79470638104624
1315,12,-0.000125070753466082,0.000584453239593412,5.79201817639676
1320,12,-0.000124498404386497,0.000584557821224049,5.78945219700186
1325,12,-0.0001239536687076,0.000584657357237292,5.78700318327238
1330,12,-0.000123435214200644,0.000584752091062648,5.78466607784138
1335,12,-0.000122941772911231,0.000584842254385192,5.78243601959725
1340,12,-0.000122472138058357,0.00058492806771218,5.78030833777701
1345,12,-0.000122025161083047,0.000585009740912334,5.77827854612335
1350,12,-0.000121599748839397,0.000585087473729107,5.77634233710971
1355,12,-0.00012119486092113,0.000585161456269183,5.77449557623846
1360,12,-0.000120809507117128,0.000585231869467407,5.7727342964174
1365,12,-0.000120442744989738,0.000585298885529294,5.77105469241985
1370,12,-0.0001200936775699,0.000585362668352174,5.76945311543379
1375,12,-0.000119761451163483,0.000585423373926033,5.7679260677051
1380,12,-0.000119445253263457,0.000585481150715003,5.76647019727975
1385,12,-0.000119144310562785,0.000585536140020459,5.76508229284949
1390,12,-0.0001188578870632,0.000585588476326584,5.76375927870508
1395,12,-0.000118585282275206,0.000585638287629274,5.76249820980067
1400,12,-0.000118325829504939,0.000585685695749171,5.76129626693261
1405,12,-0.000118078894223666,0.000585730816629589,5.76015075203521
1410,12,-0.000117843872515961,0.000585773760620072,5.7590590835958
1415,12,-0.000117620189602737,0.000585814632746271,5.75801879219074
1420,12,-0.000117407298435548,0.000585853532966795,5.75702751614361
1425,12,-0.000117204678358698,0.00058589055641768,5.75608299730656
1430,12,-0.000117011833835911,0.00058592579364505,5.75518307696504
1435,12,-0.000116828293238416,0.000585959330826569,5.75432569186605
1440,12,-0.000116653607691522,0.000585991249982193,5.75350887036949
1445,12,-0.000116487349976826,0.000586021629174768,5.75273072872204
1450,12,-0.000116329113487387,0.00058605054270094,5.75198946745236
1455,12,-0.000116178511233316,0.000586078061272857,5.75128336788658
1460,12,-0.000116035174895334,0.00058610425219111,5.75061078878232
1465,12,-0.000115898753923997,0.000586129179509323,5.74997016307965
1470,12,-0.000115768914682374,0.000586152904190805,5.74935999476696
1475,12,-0.000115645339630092,0.000586175484257646,5.7487788558596
1479.99999999999,12,-0.000115527726546747,0.000586196974932619,5.74822538348906
1480,11,-0.000115527726546747,0.000586196974932619,5.74822538348906
1480.00000000001,11,-0.000115527726546732,0.000586196974932622,5.74822538348899
1485,11,-0.000110552033686096,0.000587106150832513,5.72446866794724
1490,11,-0.000105808485955522,0.000587972908367075,5.7011612240447
1495,11,-0.000101286252428976,0.000588799226600771,5.67828884232504
1500,11,-9.6975007506362e-05,0.000589586992263153,5.65583942414259
1505,11,-9.28649073371288e-05,0.000590338004056821,5.63380277095659
1510,11,-8.89465673438429e-05,0.000591053976764393,5.61217039597871
1515,11,-8.52110407944138e-05,0.000591736545163864,5.59093535388879
1520,11,-8.16497983740519e-05,0.00059238726776129,5.5700920850743
1525,11,-7.82547087103141e-05,0.000593007630349315,5.54963627146769
1530,11,-7.50180198067691e-05,0.000593599049399681,5.52956470158111
1535,11,-7.19323413428908e-05,0.00059416287529745,5.50987514279479
1540,11,-6.89906277997654e-05,0.000594700395424336,5.49056621935765
1545,11,-6.61861623730823e-05,0.000595212837098176,5.47163729492142
1550,11,-6.3512541636678e-05,0.000595701370375264,5.45308835875769
1555,11,-6.09636609216161e-05,0.000596167110721934,5.43491991510874
1560,11,-5.8533700377417e-05,0.0005966111215615,5.41713287539755
1565,11,-5.62171116836143e-05,0.00059703441670237,5.39972845327141
1570,11,-5.40086053812936e-05,0.000597437962652867,5.38270806267482
1575,11,-5.19031387956892e-05,0.000597822680828059,5.36607321933806
1580,11,-4.98959045222627e-05,0.000598189449653618,5.34982544622457
1585,11,-4.79823194499727e-05,0.000598539106571529,5.33396618359927
1590,11,-4.61580142966733e-05,0.000598872449952217,5.3184967044586
1595,11,-4.44188236327474e-05,0.000599190240917465,5.30341803609875
1600,11,-4.27607763701957e-05,0.000599493205078279,5.28873088859128
1605,11,-4.11800866954652e-05,0.000599782034191676,5.27443559088551
1610,11,-3.96731454253147e-05,0.000600057387740167,5.26053203516878
1615,11,-3.82365117659784e-05,0.000600319894437551,5.24701962999247
1620,11,-3.68669054568143e-05,0.000600570153664458,5.23389726252142
1625,11,-3.55611992804961e-05,0.000600808736836913,5.22116327009401
1630,11,-3.43164119226486e-05,0.000601036188711043,5.20881542109861
1635,11,-3.31297011646233e-05,0.000601253028626922,5.19685090498887
1640,11,-3.19983573938703e-05,0.000601459751694376,5.18526633108285
1645,11,-3.09197974170891e-05,0.000601656829923468,5.17405773562857
1650,11,-2.98915585620327e-05,0.000601844713302233,5.16322059647668
1655,11,-2.89112930544965e-05,0.000602023830824136,5.15274985458484
1660,11,-2.79767626576536e-05,0.000602194591467593,5.14263994149174
1665,11,-2.70858335614962e-05,0.000602357385129788,5.13288481184214
1670,11,-2.62364715107152e-05,0.000602512583516924,5.12347798001804
1675,11,-2.54267371598914e-05,0.000602660540992938,5.11441255993353
1680,11,-2.46547816453954e-05,0.000602801595388623,5.10568130707804
1685,11,-2.39188423638836e-05,0.000602936068772989,5.09727666194253
1690,11,-2.32172389477518e-05,0.000603064268188647,5.08919079402936
1695,11,-2.2548369428358e-05,0.000603186486352879,5.08141564572626
1700,11,-2.19107065782529e-05,0.000603303002325993,5.07394297541258
1705,11,-2.13027944240667e-05,0.000603414082148506,5.06676439925821
1710,11,-2.07232449220903e-05,0.000603519979448591,5.05987143126845
1715,11,-2.01707347889597e-05,0.000603620936021184,5.05325552121852
1720,11,-1.96440024802079e-05,0.000603717182380079,5.04690809020716
1725,11,-1.91418453097847e-05,0.00060380893828425,5.04082056363775
1730,11,-1.86631167039679e-05,0.000603896413239636,5.03498440150676
1735,11,-1.82067235833954e-05,0.000603979806977498,5.02939112594167
1740,11,-1.77716238672409e-05,0.000604059309910468,5.02403234598471
1745,11,-1.73568240938345e-05,0.000604135103567317,5.01889977966362
1750,11,-1.6961377152295e-05,0.000604207361007437,5.01398527342736
1755,11,-1.65843801199949e-05,0.000604276247215991,5.00928081905376
1760,11,-1.62249722009205e-05,0.000604341919480619,5.00477856815819
1765,11,-1.58823327602191e-05,0.000604404527750576,5.00047084444737
1770,11,-1.55556794504464e-05,0.000604464214979105,4.99635015387359
1775,11,-1.52442664252352e-05,0.00060452111744985,4.99240919284917
1780,11,-1.49473826363073e-05,0.000604575365088022,4.98864085468356
1785,11,-1.46643502099392e-05,0.000604627081757067,4.98503823440345
1790,11,-1.43945228991751e-05,0.000604676385541475,4.98159463211266
1795,11,-1.41372846082541e-05,0.000604723389016405,4.97830355504269
1800,11,-1.38920479858804e-05,0.000604768199504729,4.97515871843738
1805,11,-1.36582530841264e-05,0.000604810919322078,4.97215404540718
1810,11,-1.34353660799052e-05,0.000604851646010464,4.96928366587938
1815,11,-1.32228780560947e-05,0.000604890472560992,4.96654191476182
1820,11,-1.30203038395286e-05,0.00060492748762619,4.96392332942776
1825,11,-1.28271808932019e-05,0.000604962775722428,4.96142264662122
1830,11,-1.26430682601627e-05,0.000604996417422893,4.95903479887232
1835,11,-1.24675455566755e-05,0.000605028489541564,4.95675491050418
1840,11,-1.23002120123614e-05,0.000605059065308597,4.9545782933046
1845,11,-1.21406855551203e-05,0.000605088214537535,4.95250044192798
1850,11,-1.19886019387465e-05,0.000605116003784711,4.95051702908596
1855,11,-1.18436139112475e-05,0.000605142496501216,4.94862390057848
1860,11,-1.17053904219637e-05,0.000605167753177779,4.946817070211
1865,11,-1.15736158656824e-05,0.00060519183148288,4.94509271463796
1870,11,-1.14479893620173e-05,0.000605214786394431,4.94344716816733
1875,11,-1.1328224068409e-05,0.000605236670325301,4.94187691755692
1879.99999999999,11,-1.12140465251791e-05,0.000605257533242994,4.94037859682829
1880,10,-1.12140465251788e-05,0.000605257533242994,4.94037859682829
1880.00000000001,10,-1.12140465251638e-05,0.000605257533242997,4.94037859682809
1885,10,-6.0614986484964e-06,0.00060619902470305,4.8716195283785
1890,10,-1.14113228992771e-06,0.000607098091148974,4.80471793942381
1895,10,3.55751499719313e-06,0.000607956644315391,4.74097610236266
1900,10,8.04443420602825e-06,0.000608776509791304,4.68136723021807
1905,10,1.23291661206364e-05,0.000609559430901944,4.62642977459854
1910,10,1.64208216030688e-05,0.000610307072415696,4.57630099622611
1915,10,2.03281009662983e-05,0.000611021024083993,4.53082790031114
1920,10,2.40593124741752e-05,0.000611702804021687,4.48968791976519
1925,10,2.76223900077472e-05,0.000612353861935105,4.45248322574081
1930,10,3.10249099355091e-05,0.000612975582204635,4.4188014646628
1935,10,3.42741072234533e-05,0.000613569286828416,4.38824935839646
1940,10,3.73768908191772e-05,0.00061413623823337,4.36046832616523
1945,10,4.03398583427607e-05,0.000614677641959574,4.33513957921902
1950,10,4.31693101156491e-05,0.000615194649223665,4.3119836467792
1955,10,4.58712625573751e-05,0.000615688359366733,4.29075729178895
1960,10,4.84514609786038e-05,0.000616159822191918,4.2712494532775
1965,10,5.09153917977036e-05,0.000616610040196656,4.25327706015437
1970,10,5.32682942068211e-05,0.000617039970704348,4.23668111486292
1975,10,5.55151713122641e-05,0.000617450527899973,4.2213232055384
1980,10,5.76608007728831e-05,0.000617842584773964,4.20708248284641
1985,10,5.97097449590711e-05,0.000618216974978499,4.19385307944793
1990,10,6.16663606539834e-05,0.000618574494600143,4.18154192584612
1995,10,6.35348083176066e-05,0.000618915903852608,4.17006690952463
2000,10,6.5319060933374e-05,0.000619241928693237,4.15935532576771
2005,10,6.702291245614e-05,0.000619553262366652,4.14934257360266
2010,10,6.86499858794755e-05,0.000619850566878831,4.13997105649792
2015,10,7.02037409394394e-05,0.000620134474404775,4.13118925360707
2020,10,7.1687481471206e-05,0.000620405588632732,4.12295093295241
2025,10,7.31043624341927e-05,0.000620664486047855,4.1152144828119
2030,10,7.44573966206242e-05,0.000620911717158013,4.10794234169618
2035,10,7.57494610617987e-05,0.000621147807664365,4.10110051073751
2040,10,7.69833031456789e-05,0.000621373259579192,4.09465813514951
2045,10,7.8161546458814e-05,0.000621588552293347,4.08858714374503
2050,10,7.92866963650176e-05,0.000621794143595617,4.08286193740724
2055,10,8.03611453326603e-05,0.00062199047064614,4.07745911896896
2060,10,8.13871780219075e-05,0.000622177950905962,4.07235725823257
2065,10,8.23669761427189e-05,0.000622356983024712,4.06753668690879
2070,10,8.3302623093938e-05,0.00062252794768827,4.06297931911114
2075,10,8.41961083933391e-05,0.000622691208428239,4.05866849374959
2080,10,8.50493319080481e-05,0.000622847112394946,4.05458883574886
2085,10,8.58641078943348e-05,0.000622995991095602,4.05072613349862
2090,10,8.66421688553667e-05,0.00062313816109921,4.04706723034219
2095,10,8.73851692251259e-05,0.000623273924709697,4.04359992824239
2100,10,8.80946888863234e-05,0.000623403570608726,4.04031290204014
2105,10,8.87722365297907e-05,0.000623527374469529,4.03719562295324
2110,10,8.9419252862493e-05,0.000623645599543093,4.03423829015738
2115,10,9.00371136709835e-05,0.000623758497217917,4.03143176945471
2120,10,9.06271327468144e-05,0.000623866307554562,4.02876753817403
2125,10,9.11905646801245e-05,0.0006239692597961,4.02623763556305
2130,10,9.17286075273435e-05,0.000624067572855566,4.02383461803295
2135,10,9.22424053586854e-05,0.000624161455781448,4.02155151869963
2140,10,9.27330506908483e-05,0.000624251108202193,4.01938181073846
2145,10,9.3201586810093e-05,0.000624336720750694,4.01731937413095
2150,10,9.36490099906399e-05,0.000624418475469641,4.01535846543477
2155,10,9.40762716131025e-05,0.000624496546198606,4.01349369025424
2160,10,9.44842801874595e-05,0.00062457109894369,4.01171997812759
2165,10,9.48739032848711e-05,0.000624642292230514,4.01003255958136
2170,10,9.52459693824421e-05,0.000624710277441292,4.0084269451318
2175,10,9.56012696248594e-05,0.000624775199136732,4.00689890603855
2180,10,9.59405595066465e-05,0.000624837195363421,4.00544445663832
2185,10,9.62645604786127e-05,0.000624896397947358,4.00405983810565
2190,10,9.65739614819145e-05,0.000624952932774266,4.00274150350464
2195,10,9.68694204129888e-05,0.000625006920057269,4.0014861040108
2200,10,9.71515655224744e-05,0.000625058474592508,4.0002904761947
2205,10,9.74209967510963e-05,0.000625107706003237,3.99915163027108
2210,10,9.76782870053525e-05,0.000625154718972924,3.99806673922671
2215,10,9.7923983375717e-05,0.000625199613467843,3.99703312874974
2220,10,9.81586082999481e-05,0.000625242484949635,3.99604826789063
2225,10,9.8382660673977e-05,0.000625283424578301,3.99510976039203
2230,10,9.85966169127377e-05,0.000625322519406033,3.99421533663138
2235,10,9.88009319631942e-05,0.000625359852562322,3.99336284612482
2240,10,9.89960402717195e-05,0.00062539550343072,3.99255025054684
2245,10,9.91823567078831e-05,0.000625429547817636,3.99177561722356
2250,10,9.93602774466104e-05,0.00062546205811353,3.99103711306216
2255,10,9.95301808105922e-05,0.000625493103446839,3.990332998882
2260,10,9.96924280747326e-05,0.000625522749830971,3.9896616241163
2265,10,9.98473642343476e-05,0.000625551060304667,3.98902142185607
2270,10,9.99953187387484e-05,0.000625578095066052,3.98841090421035
2275,10,0.000100136606191767,0.000625603911600631,3.9878286579593
2280,10,0.000100271527020716,0.000625628564803528,3.98727334047852
2285,10,0.000100400368115203,0.000625652107096209,3.98674367591493
2290,10,0.000100523403437162,0.00062567458853795,3.98623845159614
2295,10,0.000100640894603391,0.000625696056932284,3.98575651465687
2300,10,0.000100753091441844,0.000625716557928641,3.98529676886714
2305,10,0.000100860232522853,0.000625736135119422,3.98485817164833
2310,10,0.000100962545666416,0.00062575483013269,3.98443973126434
2315,10,0.000101060248426618,0.000625772682720682,3.98404050417595
2319.99999999997,10,0.000101153548554233,0.000625789730844343,3.98365959254753
2320,9,0.000101153548554234,0.000625789730844344,3.98365959254753
2320.00000000003,9,0.000101153548554265,0.000625789730844349,3.98365959254741
2325,9,0.000106480153222542,0.000626763026566377,3.96242460988769
2330,9,0.000111575249365318,0.000627694020245825,3.94300109651777
2335,9,0.000116448898964019,0.000628584550442919,3.92517070148258
2340,9,0.000121110726679399,0.000629436375809129,3.90875041592335
2345,9,0.000125569938858639,0.000630251178560217,3.89358547698408
2350,9,0.000129835341716382,0.000631030567798335,3.8795439375233
2355,9,0.000133915358725563,0.000631776082689742,3.86651246175663
2360,9,0.000137818047252388,0.000632489195504401,3.85439303416724
2365,9,0.000141551114468319,0.000633171314523473,3.84310035674611
2370,9,0.000145121932570473,0.000633823786820444,3.83255977080082
2375,9,0.00014853755334051,0.000634447900921374,3.82270558272973
2380,9,0.000151804722070741,0.000635044889349521,3.81347970395869
2385,9,0.000154929890884985,0.000635615931059381,3.80483053746705
2390,9,0.000157919231480452,0.000636162153764923,3.79671205954915
2395,9,0.00016077864731584,0.000636684636166641,3.78908305741561
2400,9,0.000163513785269697,0.000637184410081815,3.78190649214311
2405,9,0.000166130046792083,0.000637662462482176,3.77514896317458
2410,9,0.000168632598571553,0.00063811973744302,3.76878025564839
2415,9,0.000171026382738517,0.000638557138007594,3.76277295571872
2420,9,0.000173316126625145,0.000638975527970466,3.75710212202344
2425,9,0.000175506352101068,0.000639375733583376,3.75174500378328
2430,9,0.000177601384503339,0.000639758545186945,3.74668079783701
2435,9,0.000179605361178257,0.000640124718771473,3.74189043835306
2440,9,0.000181522239651957,0.000640474977469892,3.73735641409646
2445,9,0.000183355805445873,0.000640810012985838,3.73306260903922
2450,9,0.000185109679552523,0.000641130486959652,3.72899416283181
2455,9,0.00018678732558638,0.000641437032275012,3.72513734824292
2460,9,0.00018839205662394,0.000641730254308772,3.72147946315307
2465,9,0.00018992704174651,0.000642010732126485,3.71800873507812
2470,9,0.000191395312298624,0.000642279019625962,3.7147142365186
2475,9,0.00019279976787445,0.000642535646631129,3.71158580969474
2480,9,0.000194143182044019,0.000642781119938346,3.70861399944525
2485,9,0.000195428207830566,0.000643015924317239,3.70578999324898
2490,9,0.000196657382949823,0.000643240523468049,3.7031055674803
2495,9,0.00019783313482159,0.000643455360937362,3.70055303913533
2500,9,0.000198957785363491,0.000643660860994036,3.6981252223731
2505,9,0.000200033555576381,0.000643857429467069,3.6958153893054
2510,9,0.000201062569930464,0.000644045454547041,3.69361723454516
2515,9,0.000202046860560768,0.000644225307552731,3.69152484308823
2520,9,0.000202988371280283,0.000644397343664404,3.68953266115808
2525,9,0.000203888961418674,0.000644561902625241,3.68763546969047
2530,9,0.000204750409494151,0.000644719309412271,3.68582836017522
2535,9,0.000205574416725751,0.000644869874878151,3.68410671260727
2540,9,0.000206362610392972,0.000645013896365048,3.68246617532887
2545,9,0.000207116547049377,0.00064515165829184,3.68090264657083
2550,9,0.000207837715596538,0.000645283432715798,3.67941225752314
2555,9,0.000208527540224372,0.000645409479869855,3.67799135678478
2560,9,0.000209187383223682,0.000645530048676522,3.67663649605947
2565,9,0.000209818547676456,0.00064564537723947,3.67534441697908
2570,9,0.000210422280029247,0.000645755693313746,3.67411203894914
2575,9,0.000210999772554698,0.000645861214755551,3.67293644792255
2580,9,0.000211552165706082,0.000645962149952474,3.67181488601737
2585,9,0.000212080550369517,0.000646058698235017,3.67074474190348
2590,9,0.000212585970018283,0.000646151050270246,3.66972354189048
2595,9,0.000213069422773512,0.000646239388438323,3.66874894165645
2600,9,0.000213531863375315,0.000646323887192682,3.66781871856273
2605,9,0.000213974205068239,0.000646404713404539,3.66693076450566
2610,9,0.000214397321404769,0.000646482026692443,3.666083079261
2615,9,0.000214802047970462,0.00064655597973749,3.66527376428061
2620,9,0.00021518918403408,0.000646626718584848,3.66450101690528
2625,9,0.000215559494126023,0.000646694382932168,3.66376312496078
2630,9,0.000215913709548151,0.00064675910640547,3.66305846170692
2635,9,0.000216252529817982,0.000646821016823025,3.66238548111283
2640,9,0.000216576624050126,0.000646880236447781,3.66174271343337
2645,9,0.000216886632277677,0.000646936882228811,3.66112876106424
2650,9,0.000217183166716177,0.000646991066032266,3.66054229465515
2655,9,0.000217466812972636,0.000647042894862295,3.65998204946227
2660,9,0.000217738131202013,0.000647092471072358,3.65944682192265
2665,9,0.000217997657213431,0.000647139892567363,3.65893546643485
2670,9,0.000218245903528309,0.000647185252997004,3.65844689233134
2675,9,0.000218483360392515,0.000647228641940711,3.65798006102937
2680,9,0.000218710496744511,0.000647270145084549,3.65753398334803
2685,9,0.000218927761141441,0.000647309844390439,3.65710771698032
2690,9,0.000219135582644949,0.000647347818258016,3.65670036410986
2695,9,0.000219334371668509,0.000647384141679458,3.65631106916264
2700,9,0.000219524520787928,0.00064741888638758,3.65593901668507
2705,9,0.000219706405516613,0.000647452120997497,3.6555834293401
2710,9,0.00021988038504715,0.000647483911142127,3.65524356601397
2715,9,0.000220046802960654,0.000647514319601806,3.65491872002644
2720,9,0.000220205987905283,0.000647543406428269,3.65460821743829
2725,9,0.000220358254245264,0.000647571229063238,3.65431141544986
2730,9,0.000220503902681711,0.000647597842451868,3.65402770088511
2735,9,0.000220643220846462,0.000647623299151248,3.65375648875616
2740,9,0.000220776483870103,0.000647647649434194,3.65349722090334
2745,9,0.000220903954925308,0.000647670941388533,3.65324936470632
2750,9,0.00022102588574656,0.000647693221012064,3.65301241186216
2755,9,0.000221142517127286,0.000647714532303399,3.65278587722641
2760,9,0.000221254079395385,0.000647734917348854,3.65256929771354
2765,9,0.000221360792868088,0.000647754416405558,3.6523622312534
2770,9,0.000221462868287048,0.000647773067980958,3.65216425580055
2775,9,0.000221560507234521,0.000647790908908866,3.65197496839332
2779.99999999997,9,0.000221653902531455,0.000647807974422195,3.65179398426013
2780,8,0.000221653902531456,0.000647807974422195,3.65179398426013
2780.00000000003,8,0.000221653902531488,0.000647807974422201,3.65179398426006
2785,8,0.000227188668103196,0.000648819306028138,3.64119964964811
2790,8,0.000232491751836746,0.000649788303923205,3.63128324345628
2795,8,0.000237572851789494,0.000650716740170155,3.62198773604719
2800,8,0.00024244126006419,0.000651606312654304,3.61326248802807
2805,8,0.000247105879801951,0.000652458648188549,3.60506233922961
2810,8,0.000251575241463955,0.000653275305488409,3.59734685413626
2815,8,0.00025585751843159,0.000654057778022547,3.59007969267329
2820,8,0.000259960541953593,0.000654807496743954,3.58322808221671
2825,8,0.000263891815467508,0.000655525832706823,3.57676237193136
2830,8,0.000267658528321656,0.000656214099573873,3.57065565452403
2835,8,0.000271267568922722,0.000656873556018718,3.56488344355152
2840,8,0.000274725537332975,0.000657505408027682,3.55942339678333
2845,8,0.000278038757340191,0.000658110811105249,3.5542550779586
2850,8,0.00028121328802233,0.000658690872387208,3.54935975072047
2855,8,0.000284254934828126,0.000659246652665334,3.54472019965294
2860,8,0.000287169260193842,0.000659779168327317,3.54032057425371
2865,8,0.000289961593715629,0.000660289393215493,3.53614625240419
